DOMAIN,DOMAIN_LENGTH,SUBDOMAIN,PORT,AT_SYMBOL,PRE_SUFFIX,IP_ADDRESS,SHORTENING,REDIRECTING,SUSPICIOUS_TLD,HTTPS,HTTPS_WILDCARD,HSTS,CSP,X_CONTENT_TYPE_OPTIONS,X_FRAME_OPTIONS,SECURE_COOKIES,MOUSE_OVER,RIGHT_CLICK,POPUP,I_FRAME,FAVICON,WEBSITE_TRAFFIC,FORWARDING,TP_RATING,TP_REVIEWS_COUNT,SA_RATING,SA_BACKLINKS,SA_WEBSITE_SPEED,SA_SSL_CERT,VT_RANK_STATVOO,VT_RANK_ALEXA,VT_RANK_CISCO,VT_SEC_HARMLESS,VT_SEC_MALICIOUS,VT_SEC_SUSPICIOUS,GSO_MALTIVERSE,GSO_APWG,GSO_COMPLYTRON,GSO_DNSFILTER,GSO_FLASHSTART,GSO_IQGLOBAL,GSO_PULSEDIVE,GSO_QUAD9,PR_GLOBAL_RANK,PR_PAGE_RANK,UV_DETECTIONS,UV_SITES_SAME_IP,UV_SITES_SAME_IP_DETECTIONS,WHOIS_CREATED_MONTHS,WHOIS_LAST_UPDATED_MONTHS,WHOIS_EXPIRES_IN_MONTHS,WHOIS_DNSSEC,WHOIS_COUNTRY,WHOIS_PRIVACY,TRUST
12masterov.com,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NaN,72196,0,NaN,NaN,31,NaN,2,1,NaN,1,1,1,1,1,1,1,71773462,2,1,14,2,3,2,9,0,IS,1,0
1kreditzaim.ru,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,216231,0,NaN,NaN,87,NaN,4,1,NaN,1,1,1,1,1,1,1,135209615,1,0,5,1,NaN,NaN,NaN,NaN,NaN,NaN,0
1netzteil.de,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,57412,1,3.0,4,8,NaN,3,1,NaN,1,1,1,1,1,1,1,140878478,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
1pamm.ru,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,20035,0,NaN,NaN,86,NaN,4,1,NaN,1,1,1,1,1,1,1,14643533,3,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
1potenzmittel.online,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,292006,0,NaN,NaN,1,NaN,4,1,NaN,1,1,1,1,0,1,1,NaN,NaN,3,8,1,NaN,NaN,NaN,NaN,NaN,NaN,0
1rx-pharmacy.com,16,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,309326,0,NaN,NaN,1,1,4,1,NaN,1,1,1,1,1,1,1,39331382,2,0,1,0,107,3,50,0,MY,0,0
1st-urist.ru,12,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,147615,0,NaN,NaN,85,NaN,2,1,NaN,1,1,1,1,1,1,1,3941902,4,0,14,1,NaN,NaN,NaN,NaN,NaN,NaN,0
1tvv.ru,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,31104,1,NaN,NaN,100,198,4,1,NaN,1,1,1,1,1,1,1,34054763,2,0,8,0,NaN,NaN,NaN,NaN,NaN,NaN,0
1winru.ru,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,NaN,278927,0,NaN,NaN,53,NaN,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61346021,2,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,0
1xbetonlines1.ru,16,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,33677,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,1,1,67927787,2,0,7,2,NaN,NaN,NaN,NaN,NaN,NaN,0
1xbetportugal.com,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,82660,0,NaN,NaN,77,NaN,1,1,NaN,1,1,1,1,1,1,1,16979734,3,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
1xslot.site,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12121,0,NaN,NaN,45,NaN,4,1,NaN,1,1,1,1,1,1,1,39109077,2,0,14,10,NaN,NaN,NaN,NaN,NaN,NaN,0
1xslots.site,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,29758,0,NaN,NaN,59,NaN,4,1,NaN,1,1,1,1,1,1,1,38957430,2,0,7,0,NaN,NaN,NaN,NaN,NaN,NaN,0
2-easy.xyz,10,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1137,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,1,1,NaN,NaN,0,14,3,0,0,11,0,US,1,0
200pills.com,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,86540,0,3.2,1,1,1,3,1,NaN,1,1,1,1,1,1,1,100653957,2,0,12,1,78,5,6,0,RU,0,0
2012-drakon.ru,14,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,23263,1,NaN,NaN,100,NaN,4,1,NaN,1,1,1,1,1,1,1,9441011,3,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
2012-god.ru,11,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,49232,1,NaN,NaN,95,NaN,4,1,NaN,1,1,1,1,1,1,1,13834524,3,0,8,0,NaN,NaN,NaN,NaN,NaN,NaN,0
2015-god-kozy.ru,16,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,27736,1,NaN,NaN,92,NaN,4,1,NaN,1,1,1,1,1,1,1,16312687,3,0,8,0,NaN,NaN,NaN,NaN,NaN,NaN,0
2021bestcheaponline.com,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1173,1,NaN,NaN,91,NaN,4,0,NaN,1,1,1,1,1,1,1,280630751,0,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,0
2023fanaticofficialshop.com,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,70619,0,NaN,NaN,7,NaN,4,1,NaN,1,1,1,1,1,1,1,NaN,NaN,4,2,1,6,0,5,0,IS,1,0
24-pharm.com,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NaN,83065,0,3.7,1,1,NaN,4,1,NaN,1,1,1,1,1,1,1,17845698,3,0,9,2,109,0,11,0,DE,1,0
247blue.de,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,134025,0,NaN,NaN,47,NaN,1,1,NaN,1,1,1,1,1,1,1,NaN,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,0
247farmakeio.com,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,238795,0,NaN,NaN,47,2,4,1,1,1,1,1,1,1,1,1,6638362,3,0,3,0,45,10,2,0,NaN,1,0
247pharm.net,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NaN,50691,0,3.6,1,14,11,3,1,NaN,1,1,1,1,1,1,1,27944063,2,0,3,1,75,2,9,0,NaN,1,0
247safegenerics.com,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,285179,0,NaN,NaN,1,NaN,4,1,NaN,1,1,1,1,1,1,1,89697887,2,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
24canadianbest.com,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,36553,0,NaN,NaN,1,NaN,2,1,NaN,1,1,1,1,1,1,1,NaN,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,0
2rad-klein.de,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,17051,0,2.3,6,1,NaN,4,1,NaN,1,1,1,1,1,1,1,NaN,NaN,0,14,3,NaN,NaN,NaN,NaN,NaN,NaN,0
3amoto.com,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,261697,0,0.0,0,1,54,4,1,1,1,1,1,1,1,1,1,2791641,4,0,14,0,56,7,4,0,US,1,0
3clin.de,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21837,0,NaN,NaN,1,NaN,4,1,NaN,1,1,1,1,1,1,1,NaN,NaN,0,14,1,NaN,NaN,NaN,NaN,NaN,NaN,0
3d-printing.store,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1025,0,NaN,NaN,7,NaN,2,1,NaN,1,1,1,1,1,1,1,NaN,NaN,3,14,9,NaN,NaN,NaN,NaN,NaN,NaN,0
3dgame3d.com,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NaN,42289,1,NaN,NaN,66,NaN,4,1,NaN,1,1,1,0,1,1,1,13204686,3,6,3,3,NaN,NaN,NaN,NaN,NaN,NaN,0
3w-verlag.de,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1009,0,NaN,NaN,1,NaN,NaN,NaN,NaN,1,1,1,1,1,1,1,NaN,NaN,0,14,10,NaN,NaN,NaN,NaN,NaN,NaN,0
411medias.com,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NaN,32736,0,NaN,NaN,1,NaN,4,1,1,1,1,1,1,1,1,0,68565258,2,4,2,0,NaN,NaN,NaN,NaN,NaN,NaN,0
4ip.su,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,30643,0,NaN,NaN,65,NaN,4,1,NaN,1,1,1,1,1,1,1,13213093,3,0,14,10,NaN,NaN,NaN,NaN,NaN,NaN,0
4k-smart.com,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,161503,0,NaN,NaN,20,NaN,2,NaN,NaN,1,1,1,1,1,1,1,NaN,NaN,0,0,0,4,4,7,0,US,1,0
4rxofficial.com,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,54447,0,NaN,NaN,1,NaN,2,1,NaN,1,1,1,1,1,1,1,NaN,NaN,0,14,1,60,8,12,0,CZ,0,0
4xcasino.ru,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,49280,1,NaN,NaN,28,NaN,2,0,NaN,1,1,1,1,1,1,1,22229176,2,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
5-drugs.com,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,451094,0,0.0,0,1,NaN,2,1,NaN,1,1,1,1,0,1,1,NaN,NaN,0,0,0,8,8,3,0,US,0,0
5elementov.ru,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,39494,0,NaN,NaN,66,NaN,3,1,NaN,1,1,1,1,1,1,1,24472779,2,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
70casino.online,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1017,0,NaN,NaN,44,NaN,4,1,NaN,1,1,1,1,0,1,1,47464706,2,2,14,9,NaN,NaN,NaN,NaN,NaN,NaN,0
7a1fe62a-www.discorcd-app.com,29,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1189,1,NaN,NaN,1,NaN,4,0,NaN,1,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,10,7,1,0,CA,1,0
7milliondollars.com,19,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,152864,1,NaN,NaN,100,NaN,4,1,NaN,1,1,1,1,1,1,1,8735823,3,NaN,NaN,NaN,61,0,11,0,US,1,0
7ooo.ru,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,206287,0,NaN,NaN,67,270,2,1,1,1,1,1,1,1,0,1,5885004,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
a-bach-o.de,11,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,57516,0,NaN,NaN,1,9,NaN,NaN,NaN,1,1,1,1,1,1,1,50997992,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
a1apotheke.com,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,162922,0,2.5,5,17,NaN,3,1,NaN,1,1,1,1,1,1,1,17130151,3,NaN,NaN,NaN,61,4,11,0,BS,1,0
a31c.org,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NaN,7175,0,NaN,NaN,1,NaN,NaN,1,NaN,1,1,1,1,1,1,1,98104515,2,NaN,NaN,NaN,11,6,1,0,BS,1,0
aaaclothing.ru,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,14624,0,NaN,NaN,1,NaN,1,1,NaN,1,1,1,1,1,1,1,60047082,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
aalborgfrivilligraad.dk,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,287842,0,NaN,NaN,1,NaN,NaN,NaN,NaN,1,1,1,1,1,1,1,54110178,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
aanbieding-vandaag.com,22,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,NaN,177587,0,0.0,0,1,NaN,3,1,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,6,6,6,0,US,0,0
abadianiaportal.de,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1025,0,NaN,NaN,36,NaN,1,0,NaN,1,1,1,1,1,1,1,181050465,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
abbywilsona.com,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1153,1,3.2,1,1,NaN,4,0,NaN,1,1,1,1,1,1,1,155065704,1,NaN,NaN,NaN,18,6,5,0,RO,0,0
abele-brennholz-mehr.com,24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,296947,0,NaN,NaN,61,NaN,4,1,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,10,9,1,0,US,1,0
abfindungsrechner-online.de,27,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,166899,1,NaN,NaN,96,NaN,1,1,NaN,1,1,1,1,1,1,1,72487714,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
abfluss-frei24.de,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,204411,0,NaN,NaN,97,NaN,4,1,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
abnehmenapothekeonline.com,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,233115,0,NaN,NaN,1,NaN,1,1,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,4,3,8,0,US,1,0
abolder.com,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1141,1,NaN,NaN,92,NaN,4,0,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,16,4,7,0,RO,0,0
aboutsafetytool.com,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,112460,0,NaN,NaN,100,11492297,4,1,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,8,8,3,0,CN,1,0
abouttooltrade.com,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,97388,0,NaN,NaN,1,NaN,1,1,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,8,8,3,0,CN,1,0
abtreibungspillenrx.online,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,132952,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
abztransportab.com,18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,NaN,56882,0,NaN,NaN,1,NaN,4,1,NaN,1,1,1,1,1,1,1,98463203,2,NaN,NaN,NaN,11,11,0,0,US,1,0
acaciay.com,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1141,1,1.3,97,97,NaN,4,0,NaN,1,1,1,1,1,1,1,25977423,2,NaN,NaN,NaN,56,5,4,0,US,1,0
academytestersforms.com,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NaN,485,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,1,1,98463396,2,NaN,NaN,NaN,10,5,1,0,US,1,0
accgen.best,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NaN,4809,0,NaN,NaN,72,NaN,4,1,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,23,3,0,0,IS,1,0
accs-store.ru,13,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,409183,0,NaN,NaN,50,NaN,4,1,NaN,1,1,1,1,0,1,1,15730808,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
achimkelbel.de,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1017,0,NaN,NaN,1,NaN,1,0,NaN,1,1,1,1,1,1,1,156029169,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
achimreims.de,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,108,1,NaN,NaN,1,NaN,4,1,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
acontador.top,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,NaN,276268,0,NaN,NaN,1,NaN,2,1,NaN,1,1,1,1,1,1,0,181256523,1,NaN,NaN,NaN,9,9,2,0,US,1,0
acos-it.de,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,318553,0,NaN,NaN,100,45,4,1,NaN,1,1,1,1,1,1,1,57845371,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
acrbulletin.org,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,341213,0,NaN,NaN,1,NaN,4,1,NaN,1,1,1,1,1,1,1,7200888,3,NaN,NaN,NaN,33,7,14,0,UA,1,0
actionbookclub.com,18,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,39297,0,NaN,NaN,1,NaN,4,1,NaN,1,1,1,1,1,1,1,98465346,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
actormuscle.store,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1025,0,NaN,NaN,11,NaN,3,1,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
acunetix-referrer.com,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NaN,483,0,NaN,NaN,92,NaN,4,1,NaN,1,1,1,1,1,1,1,11777544,3,NaN,NaN,NaN,73,0,11,0,HK,1,0
adadream.com,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NaN,474,0,1.2,100,1,NaN,4,1,NaN,1,1,1,1,1,1,1,68934558,2,NaN,NaN,NaN,19,6,4,0,US,1,0
adalgard-wol.com,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1153,1,NaN,NaN,91,NaN,4,0,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,15,4,8,0,RO,0,0
adamlio.de,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,339559,0,NaN,NaN,41,NaN,NaN,1,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
adblade.com,11,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,14385,0,3.2,1,100,441,3,1,1,1,1,1,1,1,1,1,15890,5,NaN,NaN,NaN,196,1,22,0,US,1,0
adcell.de,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,208922,1,4.4,53,100,2724,4,1,1,1,1,1,1,1,1,1,41659,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
addievelasquez.shop,19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,557226,0,0.0,0,1,NaN,NaN,1,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,5,3,6,0,US,1,0
adf.ly,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,NaN,3041,0,1.6,49,100,NaN,4,1,NaN,1,1,1,1,1,1,1,23415,5,NaN,NaN,NaN,178,9,16,0,GB,1,0
adf.ly,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,NaN,3041,0,1.6,49,100,NaN,4,1,NaN,1,1,1,1,1,1,1,23415,5,NaN,NaN,NaN,178,9,16,0,GB,1,0
adi-trade.com,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,546211,0,NaN,NaN,11,NaN,3,1,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,13,1,10,0,US,1,0
adidas-osterreich.com,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NaN,60873,1,NaN,NaN,1,NaN,NaN,NaN,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,19,7,4,0,MY,1,0
adidas-schweiz.com,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NaN,58643,1,NaN,NaN,11,NaN,NaN,NaN,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,19,7,4,0,MY,1,0
adidas2018.com,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1149,1,NaN,NaN,32,NaN,4,0,NaN,1,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,46,7,2,0,CA,1,0
adidasshophrvatska.com,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,60911,1,NaN,NaN,1,NaN,NaN,NaN,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,9,9,2,0,MY,1,0
adidassuomi-fi.com,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,59730,1,NaN,NaN,20,NaN,NaN,NaN,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,15,3,9,0,MY,1,0
adnmall.com,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,189152,0,NaN,NaN,1,NaN,2,1,NaN,1,1,1,1,1,1,1,368257189,0,NaN,NaN,NaN,24,12,0,0,IS,1,0
adolar-tech.de,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NaN,7199,0,NaN,NaN,46,NaN,2,1,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
